,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2367663992.2940273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1167639809.0145683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,384382746.9622488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1220420418.362871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1288747294.2664075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1584631905.571244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6157617114.191066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,13442543804.239563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14403341439.955517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3631441146.542798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
