,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,5241740788.764461,0.0,0.0,0.0,0.0,0.0
1,4813834869.563385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,884339209.0511782,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,5982411324.609049,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,5867327519.876794,0.0,0.0,0.0
5,1396987678.8819637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6028911976.473496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12927395320.429712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,11895433290.556385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8253325729.741865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
