,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,2508571648.6606083,0.0,0.0,0.0,0.0,0.0
1,3255695618.519224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,256324234.92039275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2326492714.78427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1409336169.755673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1396987678.8819637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5663771000.918577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14419625538.120989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13710139426.515612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3178103515.211529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
