,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,2373376939.8369584,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,256324234.92039275,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,884339209.0511782,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,735174593.9048874,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,1396987678.8819637,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,5371135758.205796,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,11578917462.3192,0.0,0.0,0.0
8,13523281099.800997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3178103515.211529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
